time_ps,kappa1,kappa2,kappa3,kappa4,kappa5,kappa6,kappa7,kappa8,kappa9,kappa10,kappa11,kappa12,kappa13,kappa14,kappa15,kappa16,kappa17,kappa18,kappa19,kappa20,kappa21,kappa22,kappa23,kappa24,kappa25,kappa26,kappa27,kappa28,kappa29,kappa30,kappa31,kappa32,kappa33,kappa34,kappa35,kappa36,kappa37,kappa38,kappa39,kappa40,kappa41,kappa42,kappa43,kappa44,kappa45,kappa46,kappa47,kappa48,kappa49,kappa50
6.775,10.533390 ,8.162966 ,9.687730 ,11.793710 ,9.053143 ,8.979258 ,7.735722 ,8.089334 ,8.374859 ,10.877970 ,10.656280 ,14.581860 ,9.514239 ,10.250400 ,10.413630 ,9.446673 ,7.127466 ,11.863470 ,13.672120 ,10.726420 ,7.200565 ,11.683720 ,10.469980 ,10.303070 ,8.795132 ,10.557750 ,8.695604 ,8.041662 ,9.100217 ,8.292649 ,10.738660 ,11.303010 ,13.534330 ,8.359332 ,10.239410 ,8.538913 ,9.818832 ,8.041546 ,9.941340 ,10.557750 ,9.518891 ,7.059271 ,11.037920 ,12.070570 ,9.740381 ,10.035030 ,7.735722 ,9.379574 ,10.946000 ,9.544566 
6.78,10.610170 ,8.201195 ,9.738797 ,11.859100 ,9.094816 ,9.040894 ,7.787371 ,8.095944 ,8.411760 ,10.922610 ,10.700930 ,14.629610 ,9.556824 ,10.276790 ,10.480490 ,9.507167 ,7.142266 ,11.902290 ,13.697800 ,10.753220 ,7.281160 ,11.691310 ,10.480620 ,10.361190 ,8.839584 ,10.567140 ,8.742292 ,8.086922 ,9.115820 ,8.339499 ,10.799440 ,11.393740 ,13.597780 ,8.366273 ,10.280950 ,8.543028 ,9.867306 ,8.095863 ,9.991009 ,10.567140 ,9.607359 ,7.135595 ,11.102590 ,12.119750 ,9.789777 ,10.119960 ,7.787371 ,9.476967 ,10.973340 ,9.600112 
6.785,10.542110 ,8.146085 ,9.696729 ,11.821100 ,9.064824 ,8.993896 ,7.720257 ,8.044825 ,8.393337 ,10.914770 ,10.656040 ,14.604130 ,9.530396 ,10.241250 ,10.391430 ,9.484097 ,7.099312 ,11.830420 ,13.664410 ,10.732080 ,7.269777 ,11.656960 ,10.439790 ,10.336440 ,8.807195 ,10.524210 ,8.700568 ,8.032355 ,9.060279 ,8.299170 ,10.794630 ,11.341310 ,13.550140 ,8.304360 ,10.236420 ,8.494210 ,9.803883 ,8.075051 ,9.936434 ,10.524210 ,9.543963 ,7.100650 ,11.065240 ,12.092070 ,9.772217 ,10.078980 ,7.720257 ,9.440960 ,10.930120 ,9.555272 
6.79,10.461600 ,8.086228 ,9.635878 ,11.759980 ,9.022585 ,8.929587 ,7.660528 ,8.007435 ,8.351764 ,10.880420 ,10.612270 ,14.554250 ,9.479171 ,10.209660 ,10.332680 ,9.410132 ,7.079204 ,11.803150 ,13.634020 ,10.676950 ,7.161630 ,11.646460 ,10.417450 ,10.269960 ,8.758535 ,10.520840 ,8.642478 ,8.001689 ,9.041981 ,8.244633 ,10.717270 ,11.250540 ,13.483620 ,8.285625 ,10.180090 ,8.491782 ,9.742489 ,8.030702 ,9.879474 ,10.520840 ,9.450498 ,7.010164 ,10.999450 ,12.053790 ,9.707879 ,10.002070 ,7.660528 ,9.361065 ,10.894770 ,9.488497 
6.795,10.433780 ,8.056825 ,9.612161 ,11.736070 ,9.006713 ,8.923148 ,7.647800 ,7.977899 ,8.303510 ,10.842230 ,10.619490 ,14.520120 ,9.423236 ,10.167000 ,10.353200 ,9.327078 ,7.063597 ,11.798770 ,13.599370 ,10.618100 ,7.090621 ,11.615340 ,10.357990 ,10.224810 ,8.713350 ,10.514220 ,8.594665 ,7.967778 ,9.025243 ,8.209960 ,10.668600 ,11.215520 ,13.470320 ,8.237399 ,10.144790 ,8.435913 ,9.714506 ,7.988049 ,9.873728 ,10.514220 ,9.439037 ,6.979261 ,10.964590 ,12.003520 ,9.665861 ,9.962117 ,7.647800 ,9.328533 ,10.859740 ,9.457501 
6.8,10.500950 ,8.128324 ,9.687211 ,11.816680 ,9.079695 ,9.020592 ,7.718849 ,8.036510 ,8.366594 ,10.907250 ,10.689660 ,14.586070 ,9.486438 ,10.203380 ,10.430820 ,9.399036 ,7.107539 ,11.844630 ,13.646860 ,10.706570 ,7.205780 ,11.652480 ,10.388890 ,10.306780 ,8.785006 ,10.539010 ,8.657955 ,7.994257 ,9.060966 ,8.268009 ,10.762380 ,11.318810 ,13.554780 ,8.285092 ,10.210200 ,8.471833 ,9.770606 ,8.045892 ,9.953659 ,10.539010 ,9.538664 ,7.089383 ,11.032170 ,12.054670 ,9.738501 ,10.031740 ,7.718849 ,9.406692 ,10.893240 ,9.538830 
6.805,10.626420 ,8.241385 ,9.802323 ,11.942140 ,9.187871 ,9.136737 ,7.832331 ,8.150573 ,8.506671 ,11.033890 ,10.774590 ,14.701760 ,9.632146 ,10.327620 ,10.539460 ,9.574387 ,7.214688 ,11.974320 ,13.766130 ,10.858210 ,7.355159 ,11.772160 ,10.547340 ,10.436180 ,8.925911 ,10.630450 ,8.804718 ,8.124798 ,9.170048 ,8.388082 ,10.874160 ,11.478360 ,13.664340 ,8.451689 ,10.338630 ,8.659768 ,9.899061 ,8.185469 ,10.066760 ,10.630450 ,9.656117 ,7.220999 ,11.143920 ,12.207760 ,9.856492 ,10.164260 ,7.832331 ,9.542601 ,11.006480 ,9.661900 
6.81,10.601530 ,8.190459 ,9.769378 ,11.910520 ,9.152061 ,9.088763 ,7.794580 ,8.115698 ,8.484621 ,11.003200 ,10.757210 ,14.677250 ,9.598332 ,10.314080 ,10.522730 ,9.531612 ,7.203547 ,11.974180 ,13.747300 ,10.790690 ,7.283400 ,11.751330 ,10.535550 ,10.385680 ,8.878474 ,10.631420 ,8.784529 ,8.119533 ,9.148574 ,8.366930 ,10.809940 ,11.439980 ,13.622320 ,8.408983 ,10.311760 ,8.645019 ,9.890457 ,8.179114 ,10.039050 ,10.631420 ,9.614285 ,7.168118 ,11.101480 ,12.193550 ,9.832451 ,10.139550 ,7.794580 ,9.526645 ,11.007210 ,9.612144 
6.815,10.425410 ,8.027007 ,9.621895 ,11.758610 ,9.013168 ,8.936917 ,7.633564 ,7.977515 ,8.328741 ,10.851970 ,10.653200 ,14.548920 ,9.424203 ,10.156610 ,10.362890 ,9.317319 ,7.075740 ,11.794820 ,13.609320 ,10.608680 ,7.113450 ,11.596080 ,10.349110 ,10.227960 ,8.695907 ,10.519360 ,8.610969 ,7.929794 ,8.987670 ,8.212836 ,10.682880 ,11.239970 ,13.465840 ,8.185813 ,10.143950 ,8.415163 ,9.725471 ,8.024928 ,9.890085 ,10.519360 ,9.455123 ,7.009628 ,10.947200 ,12.007100 ,9.697222 ,9.967566 ,7.633564 ,9.350920 ,10.869510 ,9.449632 
6.82,10.409860 ,8.033988 ,9.619269 ,11.761550 ,9.012406 ,8.946254 ,7.640810 ,8.003974 ,8.328428 ,10.847460 ,10.643990 ,14.557290 ,9.433212 ,10.147870 ,10.347980 ,9.319492 ,7.080376 ,11.774230 ,13.624110 ,10.647060 ,7.134188 ,11.594300 ,10.364440 ,10.244320 ,8.710438 ,10.520120 ,8.607398 ,7.901470 ,8.993024 ,8.199473 ,10.712020 ,11.224520 ,13.450830 ,8.219111 ,10.124960 ,8.430895 ,9.700009 ,8.013604 ,9.876941 ,10.520120 ,9.444088 ,7.016862 ,10.950880 ,11.991290 ,9.673644 ,9.953872 ,7.640810 ,9.314262 ,10.855910 ,9.464067 
6.825,10.590340 ,8.181561 ,9.763612 ,11.913920 ,9.146031 ,9.096304 ,7.810876 ,8.140798 ,8.468291 ,10.973620 ,10.750350 ,14.678300 ,9.597434 ,10.292010 ,10.530420 ,9.510698 ,7.216577 ,11.962970 ,13.763150 ,10.814070 ,7.286582 ,11.730650 ,10.551370 ,10.389070 ,8.873503 ,10.638730 ,8.772954 ,8.076855 ,9.158879 ,8.337619 ,10.830260 ,11.411590 ,13.596600 ,8.433763 ,10.272520 ,8.650448 ,9.859832 ,8.163691 ,10.019940 ,10.638730 ,9.597294 ,7.172195 ,11.098970 ,12.154170 ,9.777153 ,10.124600 ,7.810876 ,9.484188 ,10.996680 ,9.624206 
6.83,10.643920 ,8.202941 ,9.805623 ,11.951670 ,9.191124 ,9.126184 ,7.839576 ,8.141585 ,8.499850 ,11.004920 ,10.789310 ,14.697120 ,9.626747 ,10.318660 ,10.584990 ,9.548634 ,7.243547 ,12.009170 ,13.771170 ,10.834500 ,7.328537 ,11.746130 ,10.557240 ,10.411620 ,8.887370 ,10.650120 ,8.804296 ,8.110603 ,9.183715 ,8.370645 ,10.855800 ,11.469980 ,13.657090 ,8.412652 ,10.321980 ,8.647802 ,9.916103 ,8.208846 ,10.071120 ,10.650120 ,9.643178 ,7.228490 ,11.128140 ,12.185430 ,9.827758 ,10.178510 ,7.839576 ,9.569408 ,11.041630 ,9.654176 
6.835,10.515100 ,8.110631 ,9.714285 ,11.854370 ,9.127266 ,9.016479 ,7.717136 ,8.059132 ,8.430117 ,10.943470 ,10.722380 ,14.621160 ,9.535350 ,10.234630 ,10.446810 ,9.436319 ,7.171452 ,11.884350 ,13.680110 ,10.763620 ,7.244497 ,11.678680 ,10.440560 ,10.321090 ,8.785466 ,10.576860 ,8.693533 ,7.986003 ,9.085610 ,8.277615 ,10.793160 ,11.347500 ,13.582470 ,8.263745 ,10.240210 ,8.513903 ,9.823797 ,8.119648 ,9.986671 ,10.576860 ,9.525817 ,7.141058 ,11.024560 ,12.085050 ,9.774309 ,10.060150 ,7.717136 ,9.462710 ,10.966740 ,9.551267 
6.84,10.452120 ,8.074429 ,9.658581 ,11.803790 ,9.086212 ,8.957299 ,7.669881 ,8.047640 ,8.396860 ,10.912220 ,10.682630 ,14.586930 ,9.497734 ,10.212140 ,10.389800 ,9.378989 ,7.153798 ,11.858790 ,13.659720 ,10.740860 ,7.159679 ,11.678900 ,10.429400 ,10.274910 ,8.756585 ,10.578850 ,8.642082 ,7.954287 ,9.076994 ,8.233440 ,10.737270 ,11.277350 ,13.535200 ,8.266797 ,10.188960 ,8.524489 ,9.783735 ,8.066077 ,9.942990 ,10.578850 ,9.460048 ,7.066751 ,10.973020 ,12.051080 ,9.707635 ,9.990624 ,7.669881 ,9.370454 ,10.936650 ,9.500410 
6.845,10.500130 ,8.091689 ,9.680528 ,11.831530 ,9.093586 ,8.989679 ,7.712821 ,8.065006 ,8.397130 ,10.915090 ,10.707250 ,14.597570 ,9.506046 ,10.226740 ,10.457420 ,9.387126 ,7.161532 ,11.917860 ,13.680270 ,10.739890 ,7.156012 ,11.688030 ,10.447410 ,10.292650 ,8.778403 ,10.601910 ,8.660135 ,7.994920 ,9.110018 ,8.253199 ,10.742970 ,11.318870 ,13.569250 ,8.308957 ,10.192700 ,8.558535 ,9.809858 ,8.073707 ,9.973096 ,10.601910 ,9.515451 ,7.084861 ,11.004800 ,12.068540 ,9.684863 ,10.026120 ,7.712821 ,9.391087 ,10.949710 ,9.524159 
6.85,10.545320 ,8.110494 ,9.728563 ,11.878120 ,9.121315 ,9.042567 ,7.745222 ,8.075129 ,8.424590 ,10.949970 ,10.733700 ,14.628230 ,9.538190 ,10.243970 ,10.492270 ,9.440784 ,7.153610 ,11.933990 ,13.699550 ,10.780430 ,7.244793 ,11.682860 ,10.453220 ,10.346820 ,8.814652 ,10.586250 ,8.698200 ,8.012699 ,9.107701 ,8.286150 ,10.821140 ,11.384680 ,13.623330 ,8.312096 ,10.218910 ,8.554930 ,9.825001 ,8.109200 ,10.009440 ,10.586250 ,9.578619 ,7.157069 ,11.055160 ,12.096260 ,9.716012 ,10.084810 ,7.745222 ,9.451639 ,10.961450 ,9.567231 
6.855,10.556140 ,8.131725 ,9.764932 ,11.908770 ,9.149668 ,9.061931 ,7.761759 ,8.104575 ,8.479316 ,11.008340 ,10.742410 ,14.666990 ,9.590871 ,10.294630 ,10.487880 ,9.508726 ,7.175950 ,11.958270 ,13.740530 ,10.846880 ,7.303632 ,11.727370 ,10.513770 ,10.389080 ,8.866113 ,10.600930 ,8.745876 ,8.056899 ,9.131873 ,8.324900 ,10.871200 ,11.412780 ,13.652840 ,8.366114 ,10.261970 ,8.629483 ,9.840228 ,8.159647 ,10.034460 ,10.600930 ,9.575885 ,7.193221 ,11.083780 ,12.153910 ,9.754952 ,10.114930 ,7.761759 ,9.484290 ,10.998310 ,9.592858 
6.86,10.509530 ,8.096925 ,9.733151 ,11.866610 ,9.117177 ,9.008403 ,7.731600 ,8.077521 ,8.451068 ,10.988660 ,10.728140 ,14.641520 ,9.550911 ,10.288420 ,10.469720 ,9.447684 ,7.171296 ,11.959760 ,13.722380 ,10.795910 ,7.212749 ,11.725930 ,10.500910 ,10.329680 ,8.828554 ,10.611190 ,8.712888 ,8.061704 ,9.126945 ,8.305738 ,10.800300 ,11.348050 ,13.621610 ,8.347394 ,10.244370 ,8.630434 ,9.821367 ,8.132839 ,10.018420 ,10.611190 ,9.510136 ,7.123140 ,11.035580 ,12.131200 ,9.716992 ,10.063830 ,7.731600 ,9.439747 ,10.996030 ,9.536464 
6.865,10.439180 ,8.047414 ,9.680745 ,11.806480 ,9.058253 ,8.955305 ,7.681559 ,8.022528 ,8.371357 ,10.923750 ,10.714650 ,14.595860 ,9.456707 ,10.213960 ,10.436950 ,9.324437 ,7.117149 ,11.892220 ,13.658210 ,10.709510 ,7.128046 ,11.655860 ,10.391540 ,10.252430 ,8.748741 ,10.569780 ,8.629394 ,7.983533 ,9.061286 ,8.247295 ,10.739060 ,11.266150 ,13.580260 ,8.241154 ,10.182830 ,8.508629 ,9.766039 ,8.050847 ,9.986372 ,10.569780 ,9.464395 ,7.054800 ,10.968600 ,12.033600 ,9.657960 ,9.984002 ,7.681559 ,9.365817 ,10.935800 ,9.468800 
6.87,10.505460 ,8.127866 ,9.749844 ,11.883940 ,9.106210 ,9.038036 ,7.758359 ,8.099905 ,8.433027 ,10.987730 ,10.769860 ,14.676210 ,9.525021 ,10.262380 ,10.497750 ,9.410632 ,7.156427 ,11.931490 ,13.722860 ,10.812130 ,7.244723 ,11.703190 ,10.451980 ,10.337690 ,8.833467 ,10.601070 ,8.698852 ,8.030730 ,9.104764 ,8.305733 ,10.834590 ,11.358230 ,13.650980 ,8.332316 ,10.243380 ,8.578434 ,9.825980 ,8.102075 ,10.057430 ,10.601070 ,9.552362 ,7.138249 ,11.042400 ,12.092610 ,9.712887 ,10.052370 ,7.758359 ,9.423949 ,10.971670 ,9.554914 
6.875,10.656550 ,8.241411 ,9.867771 ,12.014110 ,9.195425 ,9.156891 ,7.892742 ,8.216004 ,8.560153 ,11.106370 ,10.850080 ,14.798320 ,9.670758 ,10.396150 ,10.630680 ,9.595756 ,7.254484 ,12.080870 ,13.850420 ,10.953070 ,7.388245 ,11.820880 ,10.627540 ,10.467590 ,8.980156 ,10.692780 ,8.851141 ,8.197054 ,9.227418 ,8.430927 ,10.936310 ,11.524400 ,13.760600 ,8.526603 ,10.367900 ,8.783416 ,9.962748 ,8.239405 ,10.174870 ,10.692780 ,9.679924 ,7.255798 ,11.174230 ,12.257700 ,9.810046 ,10.205830 ,7.892742 ,9.574046 ,11.087260 ,9.687379 
6.88,10.610220 ,8.159423 ,9.816910 ,11.958250 ,9.136892 ,9.087781 ,7.834119 ,8.141796 ,8.503091 ,11.051900 ,10.810960 ,14.750940 ,9.609975 ,10.351640 ,10.584300 ,9.531383 ,7.201563 ,12.039140 ,13.794980 ,10.858480 ,7.316633 ,11.763580 ,10.570270 ,10.396240 ,8.902358 ,10.650650 ,8.797348 ,8.163188 ,9.165546 ,8.384088 ,10.870240 ,11.459220 ,13.707870 ,8.433684 ,10.313910 ,8.702617 ,9.919313 ,8.203006 ,10.125510 ,10.650650 ,9.618202 ,7.186699 ,11.122000 ,12.213460 ,9.767350 ,10.165510 ,7.834119 ,9.551351 ,11.051380 ,9.619078 
6.885,10.416890 ,7.996586 ,9.671283 ,11.800050 ,9.006254 ,8.927467 ,7.663462 ,8.004692 ,8.353698 ,10.913020 ,10.697230 ,14.624340 ,9.446782 ,10.202020 ,10.394600 ,9.335073 ,7.068395 ,11.845880 ,13.652900 ,10.705960 ,7.163192 ,11.627970 ,10.389500 ,10.241070 ,8.731754 ,10.531880 ,8.620422 ,7.974686 ,9.004212 ,8.227889 ,10.759570 ,11.251420 ,13.563020 ,8.223155 ,10.153540 ,8.480658 ,9.746023 ,8.046674 ,9.978179 ,10.531880 ,9.435979 ,7.028738 ,10.966520 ,12.036690 ,9.644498 ,9.984330 ,7.663462 ,9.374170 ,10.908130 ,9.459308 
6.89,10.405280 ,8.012292 ,9.674884 ,11.806390 ,9.017042 ,8.931338 ,7.678998 ,8.040909 ,8.360021 ,10.916850 ,10.696330 ,14.635130 ,9.462672 ,10.218980 ,10.390260 ,9.343097 ,7.088180 ,11.857840 ,13.675520 ,10.752130 ,7.163504 ,11.667130 ,10.424560 ,10.249530 ,8.757297 ,10.558410 ,8.620757 ,7.980542 ,9.035379 ,8.219408 ,10.769530 ,11.244310 ,13.569460 ,8.289894 ,10.156230 ,8.535138 ,9.743313 ,8.037690 ,9.989385 ,10.558410 ,9.420683 ,7.026134 ,10.970500 ,12.044730 ,9.630654 ,9.967358 ,7.678998 ,9.342093 ,10.906380 ,9.476786 
6.895,10.557040 ,8.123101 ,9.788793 ,11.929210 ,9.119623 ,9.047650 ,7.814376 ,8.137575 ,8.454810 ,11.003750 ,10.790220 ,14.727100 ,9.576798 ,10.329590 ,10.550970 ,9.478853 ,7.186219 ,12.021130 ,13.775800 ,10.865370 ,7.270061 ,11.773010 ,10.549870 ,10.351260 ,8.875879 ,10.653770 ,8.742637 ,8.121528 ,9.164292 ,8.323080 ,10.848910 ,11.406010 ,13.697290 ,8.442981 ,10.277240 ,8.689746 ,9.884072 ,8.144353 ,10.125360 ,10.653770 ,9.562615 ,7.144248 ,11.086420 ,12.169790 ,9.718035 ,10.101140 ,7.814376 ,9.482210 ,11.005370 ,9.599506 
6.9,10.589790 ,8.125582 ,9.814154 ,11.954580 ,9.140428 ,9.058996 ,7.815928 ,8.123438 ,8.469736 ,11.018160 ,10.810000 ,14.740230 ,9.589888 ,10.333900 ,10.567660 ,9.508189 ,7.181890 ,12.030090 ,13.770840 ,10.877530 ,7.324120 ,11.765280 ,10.530240 ,10.364880 ,8.878579 ,10.638650 ,8.759075 ,8.121084 ,9.154073 ,8.340108 ,10.885940 ,11.452510 ,13.737300 ,8.398747 ,10.306820 ,8.656309 ,9.916696 ,8.168569 ,10.159420 ,10.638650 ,9.605522 ,7.186458 ,11.103160 ,12.183400 ,9.767910 ,10.136450 ,7.815928 ,9.540456 ,11.012930 ,9.612567 
6.905,10.488390 ,8.038040 ,9.740530 ,11.877140 ,9.071849 ,8.959550 ,7.707408 ,8.062326 ,8.418394 ,10.969660 ,10.735990 ,14.686440 ,9.529840 ,10.280460 ,10.437130 ,9.442584 ,7.121847 ,11.930530 ,13.713490 ,10.832890 ,7.265679 ,11.716300 ,10.471520 ,10.295950 ,8.813068 ,10.583510 ,8.684618 ,8.034789 ,9.077491 ,8.273143 ,10.845450 ,11.351290 ,13.656650 ,8.309620 ,10.242190 ,8.587303 ,9.837896 ,8.107705 ,10.080780 ,10.583510 ,9.500429 ,7.101796 ,11.020120 ,12.122360 ,9.727455 ,10.047720 ,7.707408 ,9.447135 ,10.950470 ,9.523819 
6.91,10.406880 ,7.952265 ,9.663449 ,11.795410 ,8.987897 ,8.866480 ,7.632833 ,8.014177 ,8.344095 ,10.897330 ,10.670950 ,14.622130 ,9.454007 ,10.235400 ,10.362640 ,9.341272 ,7.078211 ,11.881720 ,13.667810 ,10.753470 ,7.139228 ,11.677360 ,10.437300 ,10.209490 ,8.751455 ,10.562870 ,8.606752 ,7.986136 ,9.039458 ,8.207313 ,10.752610 ,11.235410 ,13.564020 ,8.273586 ,10.164150 ,8.564458 ,9.763792 ,8.031487 ,10.005630 ,10.562870 ,9.399331 ,6.983459 ,10.940420 ,12.061010 ,9.630947 ,9.955688 ,7.632833 ,9.333184 ,10.895940 ,9.433593 
6.915,10.395500 ,7.912060 ,9.644050 ,11.768310 ,8.947856 ,8.848706 ,7.623435 ,7.979205 ,8.284794 ,10.846310 ,10.660920 ,14.587890 ,9.400332 ,10.194030 ,10.370860 ,9.274411 ,7.041984 ,11.858290 ,13.632290 ,10.697170 ,7.100695 ,11.625980 ,10.383740 ,10.174480 ,8.717461 ,10.535180 ,8.562022 ,7.948211 ,9.009041 ,8.176206 ,10.729190 ,11.197450 ,13.540790 ,8.227601 ,10.120280 ,8.501150 ,9.724953 ,7.982137 ,9.985789 ,10.535180 ,9.394323 ,6.949943 ,10.918840 ,12.007480 ,9.573775 ,9.928974 ,7.623435 ,9.299385 ,10.855380 ,9.404694 
6.92,10.471200 ,7.978894 ,9.725981 ,11.842730 ,9.010676 ,8.927302 ,7.694922 ,8.034736 ,8.344592 ,10.910880 ,10.711070 ,14.647710 ,9.473731 ,10.244670 ,10.433470 ,9.373556 ,7.076194 ,11.894960 ,13.685690 ,10.795620 ,7.238239 ,11.666850 ,10.433550 ,10.262530 ,8.803659 ,10.547260 ,8.630172 ,7.988273 ,9.046007 ,8.236965 ,10.839750 ,11.290950 ,13.619580 ,8.292864 ,10.185120 ,8.552508 ,9.770098 ,8.044230 ,10.051210 ,10.547260 ,9.475020 ,7.049204 ,10.994780 ,12.064130 ,9.640230 ,10.006180 ,7.694922 ,9.383411 ,10.896640 ,9.488672 
6.925,10.566520 ,8.067461 ,9.822723 ,11.930590 ,9.094518 ,8.994653 ,7.778868 ,8.119340 ,8.448273 ,11.012890 ,10.769400 ,14.725150 ,9.588168 ,10.357680 ,10.513670 ,9.517775 ,7.162087 ,11.999350 ,13.780210 ,10.914420 ,7.350274 ,11.778210 ,10.563260 ,10.351390 ,8.917066 ,10.617530 ,8.738465 ,8.107618 ,9.138934 ,8.328747 ,10.914260 ,11.403440 ,13.709000 ,8.430293 ,10.295900 ,8.710589 ,9.867361 ,8.151319 ,10.138020 ,10.617530 ,9.538377 ,7.132586 ,11.077780 ,12.182270 ,9.733057 ,10.102140 ,7.778868 ,9.492492 ,10.995910 ,9.579407 
6.93,10.507910 ,8.003840 ,9.771715 ,11.862670 ,9.038338 ,8.905454 ,7.711083 ,8.057803 ,8.387986 ,10.958940 ,10.738670 ,14.664570 ,9.515865 ,10.319560 ,10.471760 ,9.427671 ,7.128635 ,11.965390 ,13.725650 ,10.817010 ,7.242731 ,11.743430 ,10.496020 ,10.260380 ,8.839351 ,10.593560 ,8.674993 ,8.071272 ,9.089936 ,8.277381 ,10.814000 ,11.326870 ,13.657900 ,8.340711 ,10.251760 ,8.637101 ,9.830894 ,8.097114 ,10.094080 ,10.593560 ,9.461641 ,7.040099 ,11.004040 ,12.122080 ,9.690991 ,10.033340 ,7.711083 ,9.440411 ,10.965790 ,9.498833 
6.935,10.359590 ,7.885827 ,9.655541 ,11.733350 ,8.916718 ,8.772766 ,7.575592 ,7.946768 ,8.252478 ,10.836750 ,10.655790 ,14.555260 ,9.365093 ,10.184660 ,10.337670 ,9.246543 ,7.018433 ,11.808580 ,13.604670 ,10.672370 ,7.109381 ,11.620990 ,10.322190 ,10.127190 ,8.696173 ,10.493190 ,8.526405 ,7.907163 ,8.945059 ,8.151156 ,10.710890 ,11.169180 ,13.545870 ,8.155960 ,10.115340 ,8.426599 ,9.695036 ,7.948395 ,9.972718 ,10.493190 ,9.339548 ,6.905217 ,10.873690 ,11.959430 ,9.583243 ,9.885330 ,7.575592 ,9.283239 ,10.835290 ,9.365432 
6.94,10.389450 ,7.927853 ,9.691502 ,11.768940 ,8.921948 ,8.809214 ,7.615475 ,7.999330 ,8.279098 ,10.864050 ,10.661850 ,14.593630 ,9.407362 ,10.213750 ,10.357300 ,9.306187 ,7.037058 ,11.831090 ,13.654220 ,10.738520 ,7.171582 ,11.652570 ,10.378420 ,10.179750 ,8.755668 ,10.511520 ,8.569091 ,7.933637 ,8.966513 ,8.176820 ,10.765670 ,11.217310 ,13.572920 ,8.245933 ,10.130330 ,8.487912 ,9.707738 ,7.962564 ,9.990633 ,10.511520 ,9.376892 ,6.942095 ,10.916200 ,11.995570 ,9.589793 ,9.923309 ,7.615475 ,9.288022 ,10.841100 ,9.414551 
6.945,10.526950 ,8.016654 ,9.800663 ,11.875340 ,8.987306 ,8.906970 ,7.735204 ,8.085923 ,8.371348 ,10.947250 ,10.722350 ,14.680540 ,9.519259 ,10.323990 ,10.484650 ,9.457120 ,7.113286 ,11.975520 ,13.763910 ,10.833300 ,7.281407 ,11.741150 ,10.523370 ,10.284160 ,8.867435 ,10.588950 ,8.699398 ,8.082454 ,9.066356 ,8.276074 ,10.844140 ,11.365530 ,13.673890 ,8.406668 ,10.229640 ,8.646208 ,9.817966 ,8.070026 ,10.090170 ,10.588950 ,9.491640 ,7.043417 ,11.034010 ,12.129540 ,9.659860 ,10.067400 ,7.735204 ,9.422360 ,10.935160 ,9.525804 
6.95,10.482180 ,7.951144 ,9.770746 ,11.827190 ,8.940969 ,8.848534 ,7.676901 ,8.016813 ,8.322483 ,10.904680 ,10.688050 ,14.639170 ,9.462228 ,10.281390 ,10.436330 ,9.405485 ,7.057585 ,11.927210 ,13.715730 ,10.756710 ,7.242958 ,11.677810 ,10.455890 ,10.231910 ,8.790879 ,10.541750 ,8.652317 ,8.041205 ,8.999164 ,8.229493 ,10.809680 ,11.319620 ,13.647290 ,8.299613 ,10.192380 ,8.539761 ,9.777967 ,8.035764 ,10.057380 ,10.541750 ,9.445796 ,7.001731 ,10.995410 ,12.081820 ,9.644728 ,10.043640 ,7.676901 ,9.414371 ,10.900150 ,9.470932 
6.955,10.333900 ,7.858381 ,9.676832 ,11.714150 ,8.858535 ,8.726415 ,7.548928 ,7.935797 ,8.235097 ,10.827080 ,10.605700 ,14.564040 ,9.359133 ,10.191060 ,10.287460 ,9.279118 ,6.977087 ,11.788380 ,13.630430 ,10.674460 ,7.141399 ,11.600640 ,10.346790 ,10.132290 ,8.679925 ,10.474300 ,8.531771 ,7.917359 ,8.894443 ,8.124067 ,10.740020 ,11.171840 ,13.555450 ,8.168366 ,10.100190 ,8.403342 ,9.667304 ,7.930759 ,9.960338 ,10.474300 ,9.306679 ,6.889495 ,10.887440 ,11.964970 ,9.580776 ,9.917034 ,7.548928 ,9.282273 ,10.812790 ,9.360153 
6.96,10.345000 ,7.897942 ,9.693953 ,11.725130 ,8.872702 ,8.731267 ,7.576748 ,7.979905 ,8.250174 ,10.841670 ,10.616360 ,14.592070 ,9.378508 ,10.222990 ,10.314340 ,9.286265 ,7.014541 ,11.826280 ,13.666330 ,10.711060 ,7.119110 ,11.647690 ,10.401180 ,10.144340 ,8.709762 ,10.530270 ,8.541719 ,7.958756 ,8.945439 ,8.139099 ,10.732820 ,11.178120 ,13.571870 ,8.249369 ,10.125260 ,8.478984 ,9.702180 ,7.930040 ,9.986745 ,10.530270 ,9.309891 ,6.875915 ,10.902410 ,11.985420 ,9.579182 ,9.923171 ,7.576748 ,9.263534 ,10.838480 ,9.378785 
